Dataset,ActualValue,PredictedValue,ActualRegime,PredictedRegime
Primary_Internal_Test,3337,3070.1755,Surplus,Surplus
Primary_Internal_Test,3748,3076.2136,Surplus,Surplus
Primary_Internal_Test,3700,3132.7085,Surplus,Surplus
Primary_Internal_Test,3687,3129.0789,Surplus,Surplus
Primary_Internal_Test,3479,2923.5388,Surplus,Surplus
Primary_Internal_Test,3694,2941.655,Surplus,Surplus
Primary_Internal_Test,3574,2953.912,Surplus,Surplus
Primary_Internal_Test,3523,2863.132,Surplus,Surplus
Primary_Internal_Test,3457,3055.9856,Surplus,Surplus
Primary_Internal_Test,2568,2992.6716,Surplus,Surplus
Primary_Internal_Test,2706,2857.6262,Surplus,Surplus
Primary_Internal_Test,2380,2675.0222,Surplus,Surplus
Primary_Internal_Test,2110,1921.7291,High,High
Primary_Internal_Test,2316,1265.4935,Surplus,High
Primary_Internal_Test,1635,781.6378,High,High
Primary_Internal_Test,398,508.81912,High,High
Primary_Internal_Test,250,326.07306,Normal,Normal
Primary_Internal_Test,262,343.32623,Normal,Normal
Primary_Internal_Test,295,329.96246,Normal,Normal
Primary_Internal_Test,626,301.5277,High,Normal
Primary_Internal_Test,818,170.34384,High,Normal
Primary_Internal_Test,399,113.65572,High,Normal
Primary_Internal_Test,87,78.1555,Normal,Normal
Primary_Internal_Test,74,45.490753,Normal,Normal
Primary_Internal_Test,36,-0.3786995,Normal,Critical_Low
Primary_Internal_Test,0,0.4809994,Critical_Low,Normal
Primary_Internal_Test,0,0.4809994,Critical_Low,Normal
Primary_Internal_Test,0,0.4809994,Critical_Low,Normal
Primary_Internal_Test,0,0.8711365,Critical_Low,Normal
Primary_Internal_Test,0,0.8711365,Critical_Low,Normal
Primary_Internal_Test,0,0.8711365,Critical_Low,Normal
Primary_Internal_Test,0,0.8711365,Critical_Low,Normal
Primary_Internal_Test,0,2.0118,Critical_Low,Normal
Primary_Internal_Test,0,2.0118,Critical_Low,Normal
Primary_Internal_Test,0,2.0118,Critical_Low,Normal
Primary_Internal_Test,0,2.0118,Critical_Low,Normal
Primary_Internal_Test,0,2.056761,Critical_Low,Normal
Primary_Internal_Test,0,2.056761,Critical_Low,Normal
Primary_Internal_Test,0,2.056761,Critical_Low,Normal
Primary_Internal_Test,0,2.056761,Critical_Low,Normal
Primary_Internal_Test,0,2.0551605,Critical_Low,Normal
Primary_Internal_Test,0,2.0551605,Critical_Low,Normal
Primary_Internal_Test,0,2.0551605,Critical_Low,Normal
Primary_Internal_Test,0,2.0551605,Critical_Low,Normal
Primary_Internal_Test,0,1.4531888,Critical_Low,Normal
Primary_Internal_Test,0,1.4531888,Critical_Low,Normal
Primary_Internal_Test,0,1.4531888,Critical_Low,Normal
Primary_Internal_Test,0,1.4531888,Critical_Low,Normal
Primary_Internal_Test,0,1.6293155,Critical_Low,Normal
Primary_Internal_Test,0,1.6293155,Critical_Low,Normal
Primary_Internal_Test,0,1.6293155,Critical_Low,Normal
Primary_Internal_Test,0,1.6293155,Critical_Low,Normal
Primary_Internal_Test,0,1.6287128,Critical_Low,Normal
Primary_Internal_Test,0,1.6287128,Critical_Low,Normal
Primary_Internal_Test,0,1.6287128,Critical_Low,Normal
Primary_Internal_Test,0,1.6287128,Critical_Low,Normal
Primary_Internal_Test,0,0.1467013,Critical_Low,Normal
Primary_Internal_Test,0,0.1467013,Critical_Low,Normal
Primary_Internal_Test,0,0.1467013,Critical_Low,Normal
Primary_Internal_Test,0,0.1467013,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,0.33554077,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,1.2326006,Critical_Low,Normal
Primary_Internal_Test,0,0.6760198,Critical_Low,Normal
Primary_Internal_Test,0,1.874689,Critical_Low,Normal
Primary_Internal_Test,41,32.656765,Normal,Normal
Primary_Internal_Test,78,72.18369,Normal,Normal
Primary_Internal_Test,116,169.81013,Normal,Normal
Primary_Internal_Test,214,141.51694,Normal,Normal
Primary_Internal_Test,290,215.8684,Normal,Normal
Primary_Internal_Test,376,381.63327,High,High
Primary_Internal_Test,457,584.9373,High,High
Primary_Internal_Test,1177,804.0566,High,High
Primary_Internal_Test,2276,1402.205,High,High
Primary_Internal_Test,2403,1956.0012,Surplus,High
Primary_Internal_Test,2725,2337.6997,Surplus,Surplus
Primary_Internal_Test,2917,2443.4988,Surplus,Surplus
Primary_Internal_Test,3052,2706.9478,Surplus,Surplus
Primary_Internal_Test,3225,2796.661,Surplus,Surplus
Primary_Internal_Test,3369,2728.5544,Surplus,Surplus
Primary_Internal_Test,3414,2850.0535,Surplus,Surplus
Primary_Internal_Test,3494,3070.8071,Surplus,Surplus
Primary_Internal_Test,3535,3093.5999,Surplus,Surplus
Primary_Internal_Test,3554,3012.9502,Surplus,Surplus
Primary_Internal_Test,2874,3081.5518,Surplus,Surplus
Primary_Internal_Test,3585,3113.5435,Surplus,Surplus
Primary_Internal_Test,3587,3108.8699,Surplus,Surplus
Primary_Internal_Test,3561,2944.8755,Surplus,Surplus
Primary_Internal_Test,3525,2918.1755,Surplus,Surplus
Primary_Internal_Test,3469,2902.812,Surplus,Surplus
Primary_Internal_Test,3403,2790.3027,Surplus,Surplus
Primary_Internal_Test,3296,2668.2886,Surplus,Surplus
Primary_Internal_Test,3174,2617.6123,Surplus,Surplus
Primary_Internal_Test,2977,2373.2373,Surplus,Surplus
Primary_Internal_Test,2712,2294.0193,Surplus,High
Primary_Internal_Test,2406,2302.8757,Surplus,High
Primary_Internal_Test,2224,2069.6958,High,High
Primary_Internal_Test,2072,1849.6584,High,High
Primary_Internal_Test,1954,1593.3091,High,High
Primary_Internal_Test,1820,1502.5889,High,High
Primary_Internal_Test,1599,1345.3569,High,High
Primary_Internal_Test,1294,1004.15094,High,High
Primary_Internal_Test,956,666.528,High,High
Primary_Internal_Test,650,284.6395,High,Normal
Primary_Internal_Test,325,184.94742,Normal,Normal
Primary_Internal_Test,122,100.431244,Normal,Normal
Primary_Internal_Test,74,30.176548,Normal,Normal
Primary_Internal_Test,31,1.4565508,Normal,Normal
Primary_Internal_Test,0,-8.950019,Critical_Low,Critical_Low
Primary_Internal_Test,0,-8.950019,Critical_Low,Critical_Low
Primary_Internal_Test,0,-8.950019,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.9585642,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.9585642,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.9585642,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.9585642,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8324437,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8324437,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8324437,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8324437,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0646597,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0646597,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0646597,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0646597,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.79694927,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8994106,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8994106,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8994106,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8994106,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.5149834,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.5149834,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.5149834,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.5149834,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3246176,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.4098711,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.4098711,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.4098711,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.4098711,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.7257147,Critical_Low,Normal
Primary_Internal_Test,8,2.2976663,Normal,Normal
Primary_Internal_Test,45,32.94626,Normal,Normal
Primary_Internal_Test,89,105.95122,Normal,Normal
Primary_Internal_Test,275,224.61034,Normal,Normal
Primary_Internal_Test,542,463.4634,High,High
Primary_Internal_Test,894,830.34125,High,High
Primary_Internal_Test,1298,1297.7994,High,High
Primary_Internal_Test,1652,1538.0773,High,High
Primary_Internal_Test,1889,1800.024,High,High
Primary_Internal_Test,2300,2017.9685,High,High
Primary_Internal_Test,2731,2268.094,Surplus,High
Primary_Internal_Test,3039,2449.62,Surplus,Surplus
Primary_Internal_Test,3213,2593.4023,Surplus,Surplus
Primary_Internal_Test,3378,2720.3608,Surplus,Surplus
Primary_Internal_Test,3537,2919.1165,Surplus,Surplus
Primary_Internal_Test,3604,2916.2498,Surplus,Surplus
Primary_Internal_Test,3685,3007.5344,Surplus,Surplus
Primary_Internal_Test,3774,3053.519,Surplus,Surplus
Primary_Internal_Test,3874,3166.5623,Surplus,Surplus
Primary_Internal_Test,3880,3127.2056,Surplus,Surplus
Primary_Internal_Test,3878,3157.9045,Surplus,Surplus
Primary_Internal_Test,3909,3150.2217,Surplus,Surplus
Primary_Internal_Test,3886,3141.4128,Surplus,Surplus
Primary_Internal_Test,3862,3108.6611,Surplus,Surplus
Primary_Internal_Test,3766,3058.7744,Surplus,Surplus
Primary_Internal_Test,3676,3035.003,Surplus,Surplus
Primary_Internal_Test,3596,2867.9468,Surplus,Surplus
Primary_Internal_Test,3560,2762.5496,Surplus,Surplus
Primary_Internal_Test,3440,2671.5857,Surplus,Surplus
Primary_Internal_Test,3210,2498.5208,Surplus,Surplus
Primary_Internal_Test,2895,2312.176,Surplus,Surplus
Primary_Internal_Test,2566,2428.611,Surplus,Surplus
Primary_Internal_Test,2260,2219.8518,High,High
Primary_Internal_Test,2189,1981.4708,High,High
Primary_Internal_Test,2070,1746.829,High,High
Primary_Internal_Test,1970,1545.817,High,High
Primary_Internal_Test,1749,1332.2952,High,High
Primary_Internal_Test,1433,1085.4337,High,High
Primary_Internal_Test,1027,729.4827,High,High
Primary_Internal_Test,652,357.75153,High,High
Primary_Internal_Test,298,192.13377,Normal,Normal
Primary_Internal_Test,101,95.35759,Normal,Normal
Primary_Internal_Test,59,21.863955,Normal,Normal
Primary_Internal_Test,18,2.0439022,Normal,Normal
Primary_Internal_Test,0,-5.870064,Critical_Low,Critical_Low
Primary_Internal_Test,0,-5.870064,Critical_Low,Critical_Low
Primary_Internal_Test,0,-5.870064,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3532541,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3532541,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3532541,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3532541,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0938077,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0938077,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0938077,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0938077,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1962689,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1962689,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1962689,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1962689,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1800143,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1800143,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1800143,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.1800143,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7575046,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7575046,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7575046,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7575046,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.86507547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7490477,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7490477,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7490477,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.7490477,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.32377556,Critical_Low,Normal
Primary_Internal_Test,0,0.32377556,Critical_Low,Normal
Primary_Internal_Test,0,0.32377556,Critical_Low,Normal
Primary_Internal_Test,0,0.32377556,Critical_Low,Normal
Primary_Internal_Test,0,0.4243217,Critical_Low,Normal
Primary_Internal_Test,0,0.4243217,Critical_Low,Normal
Primary_Internal_Test,0,0.4243217,Critical_Low,Normal
Primary_Internal_Test,0,0.4243217,Critical_Low,Normal
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.66630334,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.37275732,Critical_Low,Critical_Low
Primary_Internal_Test,0,0.09056356,Critical_Low,Normal
Primary_Internal_Test,40,27.436865,Normal,Normal
Primary_Internal_Test,87,89.50217,Normal,Normal
Primary_Internal_Test,247,188.33055,Normal,Normal
Primary_Internal_Test,504,374.45145,High,High
Primary_Internal_Test,822,771.4463,High,High
Primary_Internal_Test,1197,1151.4222,High,High
Primary_Internal_Test,1535,1517.7124,High,High
Primary_Internal_Test,1794,1783.3542,High,High
Primary_Internal_Test,2175,2112.0479,High,High
Primary_Internal_Test,2582,2298.9348,Surplus,High
Primary_Internal_Test,2912,2479.3662,Surplus,Surplus
Primary_Internal_Test,3110,2672.257,Surplus,Surplus
Primary_Internal_Test,3278,2815.1072,Surplus,Surplus
Primary_Internal_Test,3262,2966.42,Surplus,Surplus
Primary_Internal_Test,3510,2824.629,Surplus,Surplus
Primary_Internal_Test,3661,2868.8052,Surplus,Surplus
Primary_Internal_Test,3756,2917.3237,Surplus,Surplus
Primary_Internal_Test,3844,2962.1516,Surplus,Surplus
Primary_Internal_Test,3901,2990.9104,Surplus,Surplus
Primary_Internal_Test,3926,3036.9082,Surplus,Surplus
Primary_Internal_Test,3992,3110.2556,Surplus,Surplus
Primary_Internal_Test,3987,3099.8853,Surplus,Surplus
Primary_Internal_Test,3879,2977.324,Surplus,Surplus
Primary_Internal_Test,3776,2910.9495,Surplus,Surplus
Primary_Internal_Test,3719,2871.769,Surplus,Surplus
Primary_Internal_Test,3630,2714.2402,Surplus,Surplus
Primary_Internal_Test,3713,2650.0984,Surplus,Surplus
Primary_Internal_Test,3486,2587.3984,Surplus,Surplus
Primary_Internal_Test,3266,2343.4316,Surplus,Surplus
Primary_Internal_Test,3015,2218.1401,Surplus,High
Primary_Internal_Test,2446,2208.1672,Surplus,High
Primary_Internal_Test,2235,1980.9397,High,High
Primary_Internal_Test,2149,1776.7294,High,High
Primary_Internal_Test,1989,1507.2748,High,High
Primary_Internal_Test,1867,1451.8837,High,High
Primary_Internal_Test,1687,1285.851,High,High
Primary_Internal_Test,1358,988.2498,High,High
Primary_Internal_Test,958,588.21014,High,High
Primary_Internal_Test,596,287.4957,High,Normal
Primary_Internal_Test,203,159.54283,Normal,Normal
Primary_Internal_Test,88,75.09753,Normal,Normal
Primary_Internal_Test,29,20.110325,Normal,Normal
Primary_Internal_Test,10,7.539197,Normal,Normal
Primary_Internal_Test,0,-10.520792,Critical_Low,Critical_Low
Primary_Internal_Test,0,-10.520792,Critical_Low,Critical_Low
Primary_Internal_Test,0,-10.520792,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.5630125,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.5630125,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.5630125,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.5630125,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3064419,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3064419,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3064419,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.3064419,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0321629,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0321629,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0321629,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.0321629,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.6923099,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.6923099,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.6923099,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.6923099,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2970363,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2970363,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2970363,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2970363,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.99470514,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.99470514,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.99470514,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.99470514,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.3878459,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.3878459,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.3878459,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.3878459,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5090547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5090547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5090547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5090547,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5006862,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5006862,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5006862,Critical_Low,Critical_Low
Primary_Internal_Test,0,-2.5006862,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.9244898,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.9244898,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.9244898,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.9244898,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.81886756,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.81886756,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.81886756,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.81886756,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2413775,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2413775,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2413775,Critical_Low,Critical_Low
Primary_Internal_Test,0,-1.2413775,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.92349213,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.9505231,Critical_Low,Critical_Low
Primary_Internal_Test,0,16.005634,Critical_Low,Normal
Primary_Internal_Test,42,52.935345,Normal,Normal
Primary_Internal_Test,63,125.85935,Normal,Normal
Primary_Internal_Test,97,153.7427,Normal,Normal
Primary_Internal_Test,122,304.58475,Normal,Normal
Primary_Internal_Test,153,270.50116,Normal,Normal
Primary_Internal_Test,216,343.71005,Normal,Normal
Primary_Internal_Test,214,312.1843,Normal,Normal
Primary_Internal_Test,95,567.62274,Normal,High
Primary_Internal_Test,83,405.45865,Normal,High
Primary_Internal_Test,68,278.10568,Normal,Normal
Primary_Internal_Test,135,286.21332,Normal,Normal
Primary_Internal_Test,186,334.78458,Normal,Normal
Primary_Internal_Test,224,517.1391,Normal,High
Primary_Internal_Test,292,649.56,Normal,High
Primary_Internal_Test,428,776.61554,High,High
Primary_Internal_Test,849,844.4291,High,High
Primary_Internal_Test,1175,865.3347,High,High
Primary_Internal_Test,1073,1110.3057,High,High
Primary_Internal_Test,740,777.005,High,High
Primary_Internal_Test,638,700.4977,High,High
Primary_Internal_Test,652,614.96375,High,High
Primary_Internal_Test,687,584.56537,High,High
Primary_Internal_Test,687,591.201,High,High
Primary_Internal_Test,1341,1003.14655,High,High
Primary_Internal_Test,3252,1746.2201,Surplus,High
Primary_Internal_Test,3403,2456.208,Surplus,Surplus
Primary_Internal_Test,3090,2512.2373,Surplus,Surplus
Primary_Internal_Test,620,1802.3997,High,High
Primary_Internal_Test,782,1554.2197,High,High
Primary_Internal_Test,1399,1137.999,High,High
Primary_Internal_Test,2043,1053.9331,High,High
Primary_Internal_Test,860,914.3381,High,High
Primary_Internal_Test,593,699.33264,High,High
Primary_Internal_Test,1660,1122.4119,High,High
Primary_Internal_Test,875,1116.395,High,High
Primary_Internal_Test,1097,809.9029,High,High
Primary_Internal_Test,661,377.15494,High,High
Primary_Internal_Test,359,253.1839,High,Normal
Primary_Internal_Test,244,162.35396,Normal,Normal
Primary_Internal_Test,62,88.8426,Normal,Normal
Primary_Internal_Test,6,42.215965,Normal,Normal
Primary_Internal_Test,0,18.14919,Critical_Low,Normal
Primary_Internal_Test,0,-0.8117131,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8117131,Critical_Low,Critical_Low
Primary_Internal_Test,0,-0.8117131,Critical_Low,Critical_Low
Primary_Internal_Test,0,1.2300436,Critical_Low,Normal
Primary_Internal_Test,0,1.2300436,Critical_Low,Normal
Primary_Internal_Test,0,1.2300436,Critical_Low,Normal
Primary_Internal_Test,0,1.2300436,Critical_Low,Normal
Primary_Internal_Test,0,1.3529093,Critical_Low,Normal
Primary_Internal_Test,0,1.3529093,Critical_Low,Normal
Primary_Internal_Test,0,1.3529093,Critical_Low,Normal
Primary_Internal_Test,0,1.3529093,Critical_Low,Normal
Primary_Internal_Test,0,1.9026192,Critical_Low,Normal
Primary_Internal_Test,0,1.9026192,Critical_Low,Normal
Primary_Internal_Test,0,1.9026192,Critical_Low,Normal
Primary_Internal_Test,0,1.9026192,Critical_Low,Normal
Primary_Internal_Test,0,0.9893005,Critical_Low,Normal
Primary_Internal_Test,0,0.9893005,Critical_Low,Normal
Primary_Internal_Test,0,0.9893005,Critical_Low,Normal
Primary_Internal_Test,0,0.9893005,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.2643536,Critical_Low,Normal
Primary_Internal_Test,0,1.6858449,Critical_Low,Normal
Primary_Internal_Test,0,1.6858449,Critical_Low,Normal
Primary_Internal_Test,0,1.6858449,Critical_Low,Normal
Primary_Internal_Test,0,1.6858449,Critical_Low,Normal
Primary_Internal_Test,0,3.2685997,Critical_Low,Normal
Primary_Internal_Test,0,3.2685997,Critical_Low,Normal
Primary_Internal_Test,0,3.2685997,Critical_Low,Normal
Primary_Internal_Test,0,3.2685997,Critical_Low,Normal
Primary_Internal_Test,0,2.599046,Critical_Low,Normal
Primary_Internal_Test,0,2.599046,Critical_Low,Normal
Primary_Internal_Test,0,2.599046,Critical_Low,Normal
Primary_Internal_Test,0,2.599046,Critical_Low,Normal
Primary_Internal_Test,0,1.4316468,Critical_Low,Normal
Primary_Internal_Test,0,1.4316468,Critical_Low,Normal
Primary_Internal_Test,0,1.4316468,Critical_Low,Normal
Primary_Internal_Test,0,1.4316468,Critical_Low,Normal
Primary_Internal_Test,0,0.94350797,Critical_Low,Normal
Primary_Internal_Test,0,0.94350797,Critical_Low,Normal
Primary_Internal_Test,0,0.94350797,Critical_Low,Normal
Primary_Internal_Test,0,0.94350797,Critical_Low,Normal
Primary_Internal_Test,0,0.46766037,Critical_Low,Normal
Primary_Internal_Test,0,0.46766037,Critical_Low,Normal
Primary_Internal_Test,0,0.46766037,Critical_Low,Normal
Primary_Internal_Test,0,0.46766037,Critical_Low,Normal
Primary_Internal_Test,0,0.74271303,Critical_Low,Normal
Primary_Internal_Test,0,0.8327516,Critical_Low,Normal
Primary_Internal_Test,0,13.810682,Critical_Low,Normal
Primary_Internal_Test,0,72.15507,Critical_Low,Normal
Primary_Internal_Test,0,159.03723,Critical_Low,Normal
Primary_Internal_Test,0,141.74301,Critical_Low,Normal
Primary_Internal_Test,60,213.1596,Normal,Normal
Primary_Internal_Test,53,235.21437,Normal,Normal
Primary_Internal_Test,78,252.79825,Normal,Normal
Primary_Internal_Test,202,302.8508,Normal,Normal
